        %ID     MAG1    MAG2    MAG3    ACS1    ACS2    AKS3    GYRO1   GYRO2   GYRO3      HH MM SS MS

	16401	642	617	556	769	539	530	457	346	438	   12 15 22 955
	16451	642	618	556	770	542	532	458	346	438	   12 15 23 953
	16452	642	618	555	766	542	531	457	347	438	   12 15 23 984
	16453	642	618	556	765	541	531	458	346	438	   12 15 24 000
	16454	642	619	556	765	541	530	458	347	438	   12 15 24 015
	16455	642	618	556	768	539	530	457	347	438	   12 15 24 031
	16456	641	618	556	767	539	529	457	346	439	   12 15 24 047
	16457	642	618	556	768	537	528	457	346	438	   12 15 24 078
	16458	642	618	556	768	539	530	457	346	438	   12 15 24 093
	16459	642	618	556	769	539	531	457	346	438	   12 15 24 109
	16460	642	618	556	765	539	530	458	347	438	   12 15 24 140
	16461	642	618	556	767	540	531	457	346	438	   12 15 24 156
	16462	641	617	556	767	540	529	457	347	438	   12 15 24 171
	16463	642	617	556	767	537	529	458	346	438	   12 15 24 203
	16464	642	618	556	767	541	532	457	346	438	   12 15 24 218
	16465	642	618	556	768	541	530	458	346	438	   12 15 24 234
	16466	642	617	556	765	540	532	457	346	438	   12 15 24 265
	16467	642	617	556	769	539	530	456	347	438	   12 15 24 281
	16468	641	617	556	771	539	531	456	346	438	   12 15 24 296
	16469	642	618	555	768	541	527	458	346	438	   12 15 24 312
	16470	642	618	556	767	536	531	456	346	438	   12 15 24 327
	16471	641	618	556	765	544	532	456	346	438	   12 15 24 359
	16472	642	618	556	764	538	530	457	346	438	   12 15 24 374
	16473	642	618	555	767	540	531	457	346	438	   12 15 24 390
	16474	641	618	556	767	541	528	457	346	438	   12 15 24 421
	16475	642	618	556	768	540	530	457	346	438	   12 15 24 437
	16476	642	618	556	770	541	527	457	346	438	   12 15 24 452
	16477	642	618	556	767	545	531	457	347	438	   12 15 24 468
	16478	642	618	556	767	538	529	457	346	438	   12 15 24 499
	16479	642	618	556	765	540	528	458	346	438	   12 15 24 515
	16480	642	619	556	766	539	530	457	346	438	   12 15 24 530
	16481	642	618	556	765	541	528	457	346	438	   12 15 24 561
	16482	642	617	556	769	540	530	457	346	438	   12 15 24 577
	16483	642	618	556	764	541	532	457	346	438	   12 15 24 593
	16484	642	617	556	768	540	528	457	346	438	   12 15 24 608
	16485	642	618	556	769	538	529	458	347	438	   12 15 24 639
	16486	642	617	556	767	541	531	458	346	438	   12 15 24 655
	16487	642	618	556	765	538	529	457	346	438	   12 15 24 671
	16488	642	618	556	767	535	530	457	346	438	   12 15 24 702
	16489	642	618	556	767	541	532	457	346	438	   12 15 24 717
	16490	642	617	556	763	543	531	457	346	438	   12 15 24 733
	16491	642	617	556	770	540	528	457	347	438	   12 15 24 749
	16492	642	618	555	767	539	531	457	346	439	   12 15 24 780
	16493	642	618	556	768	539	532	457	346	438	   12 15 24 795
	16494	642	618	556	767	542	530	457	346	438	   12 15 24 811
	16495	642	617	556	769	537	530	457	346	438	   12 15 24 827
	16496	642	618	556	769	539	531	457	346	438	   12 15 24 858
	16497	642	618	556	768	542	528	457	345	438	   12 15 24 873
	16498	642	618	556	765	539	534	457	345	438	   12 15 24 905
	16499	641	618	555	769	540	528	457	346	438	   12 15 24 920
	16500	642	618	556	767	541	526	457	346	438	   12 15 24 936
	16501	642	618	556	768	540	530	457	345	438	   12 15 24 967
	16502	641	618	556	766	537	529	457	347	438	   12 15 24 983
	16503	641	618	556	765	541	529	457	346	438	   12 15 25 014
	16504	641	618	556	769	537	532	457	346	438	   12 15 25 014
	16505	642	618	556	766	537	531	457	346	438	   12 15 25 029
	16506	642	618	556	771	542	529	457	345	438	   12 15 25 061
	16507	642	619	556	768	540	528	457	345	438	   12 15 25 076
	16508	642	619	556	767	543	530	457	346	438	   12 15 25 092
	16509	642	617	555	766	539	528	457	345	438	   12 15 25 123
	16510	642	618	556	762	539	530	457	345	438	   12 15 25 139
	16511	642	618	557	766	538	532	457	346	438	   12 15 25 154
	16512	642	618	555	765	538	528	457	346	438	   12 15 25 170
	16513	642	617	555	766	539	530	457	346	438	   12 15 25 201
	16514	642	619	556	766	541	530	457	346	438	   12 15 25 217
	16515	641	618	556	769	541	530	457	346	438	   12 15 25 232
	16516	642	618	556	767	541	526	457	346	438	   12 15 25 263
	16517	641	618	556	768	543	531	457	346	438	   12 15 25 279
	16518	642	617	556	767	539	530	457	346	438	   12 15 25 295
	16519	643	618	555	769	537	529	457	346	437	   12 15 25 310
	16520	642	618	556	767	538	528	457	346	438	   12 15 25 326
	16521	642	617	556	769	537	530	457	347	438	   12 15 25 357
	16522	642	618	556	769	537	527	457	346	438	   12 15 25 373
	16523	642	618	555	765	541	530	457	347	438	   12 15 25 388
	16524	642	617	556	769	542	527	457	346	438	   12 15 25 419
	16525	642	617	556	768	537	528	457	346	438	   12 15 25 435
	16526	641	618	556	765	540	527	457	346	437	   12 15 25 451
	16527	642	618	555	762	542	531	457	346	438	   12 15 25 466
	16528	642	618	556	750	530	531	457	346	438	   12 15 25 497
	16529	642	618	555	756	537	531	458	346	438	   12 15 25 513
	16530	640	618	556	756	543	531	458	346	438	   12 15 25 529
	16531	642	617	556	781	539	526	457	346	438	   12 15 25 560
	16532	642	618	555	782	538	530	458	346	437	   12 15 25 575
	16533	641	618	556	773	538	530	458	346	438	   12 15 25 591
	16534	642	618	556	777	536	528	457	346	438	   12 15 25 622
	16535	642	618	556	752	535	532	457	347	438	   12 15 25 638
	16536	641	617	556	756	536	526	457	346	438	   12 15 25 653
	16537	642	617	556	753	541	532	458	346	438	   12 15 25 669
	16538	642	618	555	761	539	530	457	346	438	   12 15 25 700
	16539	642	618	556	776	540	532	457	346	438	   12 15 25 716
	16540	642	618	556	774	542	530	457	346	438	   12 15 25 731
	16541	643	618	556	771	543	526	457	346	438	   12 15 25 763
	16542	642	618	556	770	539	526	457	346	438	   12 15 25 778
	16543	642	617	556	760	543	530	457	346	438	   12 15 25 794
	16544	642	618	556	767	537	527	457	347	438	   12 15 25 809
	16545	642	617	556	767	540	530	457	346	438	   12 15 25 825
	16546	640	618	556	771	540	528	457	347	438	   12 15 25 856
	16547	642	617	556	766	537	530	457	346	438	   12 15 25 872
	16548	642	617	556	765	539	528	457	346	438	   12 15 25 887
	16549	641	618	556	767	537	530	457	347	438	   12 15 25 919
	16550	642	618	556	763	541	530	457	346	438	   12 15 25 934
	16551	642	618	556	769	541	526	457	346	438	   12 15 25 950
	16552	641	618	556	765	539	531	457	346	438	   12 15 25 981
	16553	642	618	556	767	541	527	457	346	438	   12 15 25 997
	16554	642	619	555	768	539	531	457	346	438	   12 15 26 012
	16555	641	617	556	767	541	530	457	346	438	   12 15 26 028
	16556	642	618	556	771	539	530	457	347	438	   12 15 26 059
	16557	642	618	556	780	536	532	457	346	438	   12 15 26 075
	16558	640	617	556	741	538	530	457	346	438	   12 15 26 090
	16559	642	619	556	757	539	526	457	347	438	   12 15 26 121
	16560	642	619	556	771	533	535	457	346	438	   12 15 26 137
	16561	642	618	556	764	542	526	457	346	438	   12 15 26 153
	16562	642	619	556	769	533	528	457	347	438	   12 15 26 184
	16563	642	619	556	767	539	535	457	346	439	   12 15 26 199
	16564	642	618	556	768	544	524	457	346	438	   12 15 26 215
	16565	642	618	556	791	537	533	457	346	438	   12 15 26 231
	16566	641	618	556	760	538	532	457	346	438	   12 15 26 262
	16567	642	617	556	761	543	525	457	347	438	   12 15 26 277
	16568	641	618	555	753	533	541	457	346	438	   12 15 26 293
	16569	642	617	556	772	544	522	457	346	438	   12 15 26 309
	16570	642	618	556	761	536	532	457	346	438	   12 15 26 340
	16571	641	618	556	773	539	531	457	347	438	   12 15 26 355
	16572	641	618	555	764	541	529	457	346	438	   12 15 26 371
	16573	642	617	556	767	538	532	457	346	438	   12 15 26 402
	16574	642	617	555	769	540	530	457	347	438	   12 15 26 418
	16575	641	618	556	767	540	526	457	347	438	   12 15 26 433
	16576	642	618	556	769	539	532	457	346	438	   12 15 26 465
	16577	642	618	555	764	540	527	457	346	438	   12 15 26 480
	16578	642	617	556	767	538	532	457	346	438	   12 15 26 496
	16579	642	619	556	768	542	530	457	346	438	   12 15 26 511
	16580	642	618	555	765	543	531	457	346	438	   12 15 26 543
	16581	641	618	556	771	537	529	457	347	438	   12 15 26 558
	16582	642	618	555	766	542	533	457	346	438	   12 15 26 574
	16583	642	618	555	766	537	531	457	347	438	   12 15 26 589
	16584	641	618	556	768	539	530	457	347	438	   12 15 26 605
	16585	642	618	556	765	540	528	457	346	438	   12 15 26 636
	16586	642	618	556	767	539	529	457	346	438	   12 15 26 652
	16587	643	617	556	765	539	527	457	346	438	   12 15 26 667
	16588	642	618	555	767	539	532	457	346	438	   12 15 26 699
	16589	642	618	556	766	540	531	457	346	438	   12 15 26 714
	16590	642	617	556	767	538	531	457	346	438	   12 15 26 730
	16591	642	618	555	767	539	530	457	346	438	   12 15 26 761
	16592	642	617	556	769	539	529	457	346	438	   12 15 26 777
	16593	642	617	556	768	540	530	457	346	438	   12 15 26 792
	16594	642	618	556	767	537	527	457	346	438	   12 15 26 823
	16595	642	618	556	770	540	530	457	346	438	   12 15 26 839
	16596	642	618	556	765	538	529	457	346	438	   12 15 26 855
	16597	642	618	556	768	540	532	457	346	438	   12 15 26 870
	16598	642	617	556	765	541	530	457	346	438	   12 15 26 901
	16599	642	618	556	767	539	530	457	346	438	   12 15 26 917
	16600	642	617	556	767	539	531	457	346	438	   12 15 26 933
	16601	642	617	556	769	540	531	457	346	438	   12 15 26 948
	16602	643	617	556	765	541	530	457	346	438	   12 15 26 979
	16603	642	617	556	767	542	530	457	346	438	   12 15 26 995
	16604	642	617	556	769	539	532	457	346	438	   12 15 27 011
	16605	642	617	556	767	541	532	457	346	438	   12 15 27 042
	16606	642	617	556	768	539	532	457	346	438	   12 15 27 057
	16607	642	617	556	766	541	532	457	346	438	   12 15 27 073
	16608	642	617	556	764	540	530	457	346	438	   12 15 27 089
	16609	643	617	556	767	541	530	457	346	438	   12 15 27 120
	16610	642	617	556	767	541	530	457	346	438	   12 15 27 135
	16611	642	617	556	764	541	529	457	346	438	   12 15 27 151
	16612	643	617	556	768	542	526	457	346	438	   12 15 27 182
	16613	642	617	555	766	540	528	457	346	438	   12 15 27 198
	16614	642	618	556	769	541	528	457	346	438	   12 15 27 213
	16615	642	617	556	768	541	530	457	346	438	   12 15 27 229
	16616	642	618	556	769	542	532	457	346	438	   12 15 27 260
	16617	642	617	556	767	542	527	457	346	438	   12 15 27 276
	16618	642	619	555	767	540	528	457	346	438	   12 15 27 291
	16619	641	619	556	767	543	530	457	346	438	   12 15 27 323
	16620	643	619	555	765	541	532	457	346	438	   12 15 27 338
	16621	642	618	556	765	540	530	457	346	438	   12 15 27 354
	16622	643	618	554	769	538	532	457	346	438	   12 15 27 369
	16623	642	619	556	764	539	530	457	347	438	   12 15 27 401
	16624	641	617	555	767	541	530	457	346	438	   12 15 27 416
	16625	642	618	555	765	539	531	457	346	438	   12 15 27 432
	16626	642	617	556	764	539	533	457	346	438	   12 15 27 463
	16627	642	619	556	768	541	529	457	347	438	   12 15 27 479
	16628	642	618	556	765	541	529	457	347	438	   12 15 27 494
	16629	642	618	555	764	538	532	457	346	438	   12 15 27 510
	16630	641	618	555	765	541	529	457	346	438	   12 15 27 541
	16631	642	619	555	763	539	534	457	346	438	   12 15 27 572
	16632	641	618	556	769	541	534	457	346	438	   12 15 27 572
	16633	642	618	556	767	540	532	457	346	438	   12 15 27 603
	16634	642	618	555	765	541	531	457	346	438	   12 15 27 619
	16635	642	618	555	766	537	532	457	346	438	   12 15 27 635
	16636	642	618	556	767	537	535	457	347	438	   12 15 27 650
	16637	641	618	555	766	540	530	457	346	438	   12 15 27 681
	16638	642	618	556	765	537	531	457	346	438	   12 15 27 697
	16639	641	618	555	768	538	532	457	347	438	   12 15 27 713
	16640	642	618	556	769	541	528	457	347	439	   12 15 27 744
	16641	640	618	556	767	541	530	457	346	438	   12 15 27 759
	16642	642	618	556	768	541	530	457	346	438	   12 15 27 775
	16643	642	618	556	767	537	531	457	346	438	   12 15 27 791
	16644	641	618	555	770	541	530	457	347	438	   12 15 27 806
	16645	642	618	555	768	540	530	457	346	438	   12 15 27 837
	16646	642	618	556	765	539	533	457	346	438	   12 15 27 853
	16647	641	618	555	767	536	531	457	347	438	   12 15 27 869
	16648	642	618	555	769	539	532	457	347	438	   12 15 27 900
	16649	642	618	555	765	537	534	457	346	438	   12 15 27 915
	16650	641	618	555	768	539	532	457	346	438	   12 15 27 931
	16651	642	618	556	767	537	530	457	346	438	   12 15 27 962
	16652	642	618	555	765	541	527	457	346	438	   12 15 27 978
	16653	641	618	555	767	540	530	457	346	438	   12 15 27 993
	16654	642	617	555	766	537	530	457	346	438	   12 15 28 009
	16655	642	619	556	768	541	530	457	346	438	   12 15 28 040
	16656	641	618	556	767	539	533	457	347	438	   12 15 28 056
	16657	642	618	555	768	539	532	457	347	438	   12 15 28 071
	16658	642	618	555	767	541	528	457	346	438	   12 15 28 103
	16659	642	618	555	767	541	529	457	347	438	   12 15 28 118
	16660	642	618	556	763	541	530	457	346	438	   12 15 28 134
	16661	642	619	556	766	539	530	457	346	438	   12 15 28 149
	16662	642	618	556	771	540	534	457	346	438	   12 15 28 181
	16663	642	619	555	769	541	530	457	346	438	   12 15 28 196
	16664	642	618	556	769	540	530	457	346	438	   12 15 28 212
	16665	642	618	556	768	541	531	457	346	438	   12 15 28 227
	16666	642	619	556	769	539	528	457	346	438	   12 15 28 259
	16667	642	618	555	766	542	531	457	346	438	   12 15 28 274
	16668	641	618	554	767	542	528	457	346	438	   12 15 28 290
	16669	642	619	556	763	539	530	457	346	438	   12 15 28 321
	16670	642	619	555	767	543	533	457	346	438	   12 15 28 337
	16671	641	619	554	766	535	532	457	346	438	   12 15 28 352
	16672	642	619	556	766	540	530	457	347	438	   12 15 28 368
	16673	642	618	555	766	538	526	457	346	438	   12 15 28 399
	16674	642	618	554	766	539	534	457	347	438	   12 15 28 415
	16675	642	618	556	767	539	531	457	346	438	   12 15 28 430
	16676	642	619	554	767	540	535	457	346	438	   12 15 28 446
	16677	641	618	555	767	540	530	457	347	438	   12 15 28 477
	16678	641	618	555	767	537	531	457	347	438	   12 15 28 493
	16679	642	618	555	767	543	529	457	346	438	   12 15 28 508
	16680	641	618	555	766	542	531	457	346	438	   12 15 28 539
	16681	641	617	555	769	536	534	457	347	438	   12 15 28 555
	16682	642	618	554	765	541	533	457	346	438	   12 15 28 571
	16683	643	619	556	765	540	526	457	346	438	   12 15 28 586
	16684	642	619	555	767	541	530	457	346	438	   12 15 28 617
	16685	641	619	555	767	539	528	457	346	438	   12 15 28 633
	16686	641	618	555	765	542	532	457	346	438	   12 15 28 649
	16687	641	618	554	768	540	528	457	347	438	   12 15 28 680
	16688	641	618	555	770	539	529	457	346	438	   12 15 28 695
	16689	642	618	556	764	538	530	457	346	437	   12 15 28 711
	16690	641	618	555	769	541	530	457	347	438	   12 15 28 742
	16691	642	619	556	768	542	535	458	347	438	   12 15 28 758
	16692	642	619	556	767	539	527	457	346	438	   12 15 28 773
	16693	642	619	556	765	537	530	457	346	438	   12 15 28 789
	16694	641	618	555	768	541	534	457	346	438	   12 15 28 820
	16695	642	619	555	767	536	529	457	347	437	   12 15 28 851
	16696	642	618	555	768	537	533	457	346	438	   12 15 28 851
	16697	641	618	555	767	537	530	457	346	437	   12 15 28 883
	16698	642	618	556	767	539	530	457	347	438	   12 15 28 898
	16699	641	618	555	769	539	529	457	346	438	   12 15 28 914
	16700	641	618	556	767	541	531	457	346	438	   12 15 28 929
	16701	640	618	555	768	537	529	457	346	438	   12 15 28 961
	16702	641	617	555	768	538	530	457	347	438	   12 15 28 976
	16703	641	618	555	767	538	527	457	346	437	   12 15 28 992
	16704	641	618	555	765	541	532	457	346	438	   12 15 29 023
	16705	641	618	555	768	541	530	457	346	437	   12 15 29 039
	16706	641	618	555	765	539	532	457	346	437	   12 15 29 054
	16707	641	619	556	767	541	528	457	347	437	   12 15 29 070
	16708	642	618	556	766	539	526	457	346	438	   12 15 29 101
	16709	642	619	556	765	541	532	457	346	438	   12 15 29 117
	16710	642	618	556	765	536	531	457	347	438	   12 15 29 132
	16711	642	619	556	767	537	529	457	346	438	   12 15 29 163
	16712	642	618	555	769	540	529	457	347	438	   12 15 29 179
	16713	642	619	555	766	538	529	457	346	438	   12 15 29 195
	16714	643	618	556	768	540	530	457	346	438	   12 15 29 210
	16715	642	617	556	767	539	531	457	346	438	   12 15 29 241
	16716	642	618	556	765	540	530	457	346	438	   12 15 29 257
	16717	642	618	555	768	542	530	457	346	438	   12 15 29 273
	16718	642	619	556	765	542	528	457	346	438	   12 15 29 304
	16719	642	618	554	768	538	534	457	346	438	   12 15 29 319
	16720	642	618	555	766	538	531	457	346	438	   12 15 29 335
	16721	641	618	555	767	539	532	457	347	438	   12 15 29 351
	16722	642	618	556	765	537	528	457	347	438	   12 15 29 382
	16723	641	618	555	764	536	532	457	346	438	   12 15 29 397
	16724	642	619	555	764	540	532	457	347	438	   12 15 29 413
	16725	642	619	554	768	539	527	457	346	438	   12 15 29 429
	16726	641	619	554	767	539	530	457	347	438	   12 15 29 460
	16727	642	619	554	765	536	528	457	346	438	   12 15 29 475
	16728	642	618	555	769	539	530	457	346	438	   12 15 29 491
	16729	642	619	555	765	538	531	458	346	438	   12 15 29 522
	16730	642	619	555	767	540	530	457	346	438	   12 15 29 538
	16731	642	619	555	769	541	531	457	346	438	   12 15 29 553
	16732	642	619	555	763	541	530	457	347	438	   12 15 29 569
	16733	642	619	556	767	542	530	457	346	438	   12 15 29 600
	16734	642	619	556	769	538	534	457	346	438	   12 15 29 616
	16735	642	618	556	767	540	533	457	346	438	   12 15 29 647
	16736	642	619	556	767	541	531	457	346	438	   12 15 29 663
	16737	642	618	556	769	538	530	457	346	438	   12 15 29 678
	16738	642	619	556	766	541	534	457	346	438	   12 15 29 709
	16739	642	619	556	765	538	530	457	346	438	   12 15 29 725
	16740	641	619	556	769	543	528	457	346	438	   12 15 29 741
	16741	642	619	555	769	541	532	457	346	438	   12 15 29 756
	16742	642	619	556	768	538	529	457	346	438	   12 15 29 772
	16743	642	619	556	767	539	530	457	346	438	   12 15 29 803
	16744	642	619	555	767	541	529	457	347	438	   12 15 29 819
	16745	641	619	556	766	539	530	457	346	438	   12 15 29 834
	16746	642	619	555	768	538	526	457	346	438	   12 15 29 865
	16747	642	617	555	766	538	531	457	346	438	   12 15 29 881
	16748	641	617	556	768	543	532	457	346	438	   12 15 29 897
	16749	642	618	555	765	541	530	457	347	437	   12 15 29 912
	16750	640	619	556	769	543	528	457	346	438	   12 15 29 943
	16751	641	619	556	765	541	528	457	346	437	   12 15 29 959
	16752	641	618	555	767	539	532	457	347	438	   12 15 29 975
	16753	640	617	556	765	538	529	457	346	438	   12 15 29 990
	16754	641	619	556	768	539	532	457	346	438	   12 15 30 021
	16755	642	619	556	769	541	529	457	346	438	   12 15 30 037
	16756	640	619	556	765	541	532	457	346	438	   12 15 30 053
	16757	642	619	556	768	541	529	457	346	438	   12 15 30 068
	16758	641	619	555	763	541	529	457	345	438	   12 15 30 099
	16759	642	619	556	767	541	531	457	346	438	   12 15 30 115
	16760	641	619	555	766	539	530	458	346	438	   12 15 30 131
	16761	641	619	555	769	541	533	457	346	438	   12 15 30 146
	16762	642	618	556	771	537	533	457	346	438	   12 15 30 177
	16763	640	619	555	768	543	533	457	346	438	   12 15 30 193
	16764	640	618	556	765	539	528	457	346	438	   12 15 30 224
	16765	641	618	556	769	539	531	457	346	438	   12 15 30 240
	16766	639	619	556	767	537	530	457	347	438	   12 15 30 255
	16767	641	619	555	767	540	530	457	346	438	   12 15 30 271
	16768	641	619	556	768	539	530	457	346	438	   12 15 30 287
	16769	640	619	555	767	541	533	457	347	438	   12 15 30 318
	16770	641	619	556	765	541	529	457	346	438	   12 15 30 333
	16771	641	618	556	768	541	530	457	346	438	   12 15 30 349
	16772	641	619	556	767	543	530	457	347	438	   12 15 30 380
	16773	641	619	556	768	537	532	456	346	438	   12 15 30 396
	16774	641	619	556	767	539	530	457	346	438	   12 15 30 411
	16775	641	618	555	764	541	532	457	347	438	   12 15 30 443
	16776	642	619	556	765	542	531	457	346	438	   12 15 30 458
	16777	641	618	556	764	539	529	457	346	438	   12 15 30 474
	16778	642	617	556	765	539	530	457	347	438	   12 15 30 489
	16779	641	619	555	770	540	530	456	346	438	   12 15 30 505
	16780	641	619	555	771	540	530	457	347	438	   12 15 30 536
	16781	641	618	555	764	539	529	457	347	438	   12 15 30 552
	16782	642	618	556	766	541	532	456	346	438	   12 15 30 567
	16783	641	618	555	771	539	533	457	347	438	   12 15 30 599
	16784	641	618	556	766	540	532	457	346	438	   12 15 30 614
	16785	641	618	556	768	541	528	457	346	438	   12 15 30 630
	16786	642	619	556	767	539	533	457	346	438	   12 15 30 661
	16787	641	619	555	769	539	527	457	346	438	   12 15 30 677
	16788	641	618	555	767	540	528	456	346	438	   12 15 30 692
	16789	641	619	555	768	541	530	457	347	438	   12 15 30 708
	16790	640	619	555	766	541	531	457	347	438	   12 15 30 739
	16791	641	619	556	768	538	528	456	346	438	   12 15 30 755
	16792	642	620	556	768	537	530	456	346	438	   12 15 30 770
	16793	641	619	555	767	540	534	457	347	438	   12 15 30 801
	16794	642	620	556	770	540	531	457	347	438	   12 15 30 817
	16795	641	619	556	766	538	530	457	346	438	   12 15 30 833
	16796	641	619	555	768	539	532	457	347	438	   12 15 30 848
	16797	641	619	556	767	542	525	457	346	438	   12 15 30 879
	16798	641	619	556	769	537	532	457	346	438	   12 15 30 895
	16799	641	619	556	769	541	526	457	346	438	   12 15 30 911
	16800	642	619	555	766	541	530	457	346	438	   12 15 30 942
	16801	641	619	556	765	536	534	457	346	439	   12 15 30 957
	16802	641	619	555	769	537	530	457	346	438	   12 15 30 973
	16803	642	619	556	765	535	530	457	346	438	   12 15 30 989
	16804	641	619	555	771	537	530	457	346	438	   12 15 31 020
	16805	642	619	556	766	540	531	457	346	438	   12 15 31 035
	16806	641	620	556	769	542	530	457	346	438	   12 15 31 051
	16807	642	620	555	767	539	530	457	345	438	   12 15 31 082
	16808	642	619	556	770	539	528	457	346	438	   12 15 31 098
	16809	642	619	555	765	539	533	457	346	438	   12 15 31 113
	16810	641	619	556	770	539	527	457	346	438	   12 15 31 129
	16811	642	619	556	767	542	528	457	346	438	   12 15 31 160
	16812	642	619	556	764	536	528	457	346	438	   12 15 31 176
	16813	642	619	556	767	541	533	457	345	438	   12 15 31 191
	16814	642	619	556	769	539	530	457	346	438	   12 15 31 223
	16815	642	619	555	766	541	529	457	345	438	   12 15 31 238
	16816	641	619	556	765	539	532	457	346	438	   12 15 31 254
	16817	641	619	555	766	543	530	457	346	438	   12 15 31 269
	16818	642	619	556	769	538	531	457	346	438	   12 15 31 301
	16819	642	619	556	767	540	529	457	346	438	   12 15 31 316
	16820	642	618	556	769	541	531	457	346	438	   12 15 31 332
	16821	642	619	555	770	540	533	457	346	439	   12 15 31 379
	16822	641	619	555	769	539	528	457	346	438	   12 15 31 394
	16823	642	619	555	767	538	526	457	346	438	   12 15 31 410
	16824	641	618	555	767	541	531	457	346	438	   12 15 31 410
	16825	642	619	555	763	541	530	457	347	438	   12 15 31 441
	16826	642	618	555	768	537	530	457	347	438	   12 15 31 457
	16827	642	619	555	765	541	529	457	347	439	   12 15 31 472
	16828	642	618	555	768	541	529	457	347	439	   12 15 31 503
	16829	642	618	555	765	540	529	457	346	438	   12 15 31 519
	16830	642	619	555	770	541	529	457	346	438	   12 15 31 535
	16831	642	618	555	766	535	532	457	346	439	   12 15 31 550
	16832	641	619	556	763	541	529	457	346	438	   12 15 31 566
	16833	642	619	555	767	541	528	457	346	438	   12 15 31 597
	16834	642	619	555	768	541	531	457	347	438	   12 15 31 613
	16835	642	619	555	766	541	531	457	347	438	   12 15 31 628
	16836	642	619	555	767	536	533	458	346	438	   12 15 31 659
	16837	642	619	555	765	541	532	457	346	438	   12 15 31 675
	16838	642	619	555	767	541	529	457	346	438	   12 15 31 691
	16839	641	619	555	771	539	529	457	346	438	   12 15 31 706
	16840	641	619	555	765	539	530	457	346	438	   12 15 31 737
	16841	641	619	555	771	539	531	457	346	438	   12 15 31 753
	16842	642	619	555	768	536	531	457	346	438	   12 15 31 769
	16843	641	619	555	768	540	527	457	346	438	   12 15 31 800
	16844	642	619	556	767	537	530	457	346	438	   12 15 31 815
	16845	641	619	555	767	539	532	457	346	438	   12 15 31 831
	16846	641	619	556	768	539	532	457	346	438	   12 15 31 862
	16847	641	619	556	766	541	532	457	346	438	   12 15 31 878
	16848	641	619	556	771	541	534	457	346	438	   12 15 31 893
